name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Kent UK,2020-01-21T05:00:00,-0.2,-2.4,-0.9,95.38,0,0,,0,0,,6.2,303,1042.5,15.7,9.3,0,,0,,Clear,clear-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-21T06:00:00,-0.5,-0.5,-1.1,95.68,0,0,,0,0,,4.1,281,1042.6,18.5,8.4,0,,0,,Clear,clear-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-21T07:00:00,-0.1,-2.2,-0.6,95.99,0,0,,0,0,,6.4,331,1042.5,0,7.1,2.3,0,0,,Clear,clear-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-21T08:00:00,-0.4,-0.4,-0.9,96.55,0,0,,0,0,,4.3,253,1042.3,80,5.7,8,0,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,03781099999,AR120,03693099999,03770099999"
Kent UK,2020-01-21T09:00:00,-0.3,-2.4,-0.7,96.63,0,0,,0,0,,6.2,311,1042.6,10,5.5,9,0,0,,Clear,clear-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-21T10:00:00,1.9,0.5,1.4,96.29,0,0,,0,0,,5.4,328,1042.9,47.5,8.7,25,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-21T11:00:00,4.3,3.3,2.6,88.8,0,0,,0,0,,4.9,294,1042.8,83.3,9,280,1,3,,Partially cloudy,partly-cloudy-day,"03769099999,C1037,03882099999,03797035047,03781099999,03693099999,03770099999"
Kent UK,2020-01-21T12:00:00,5.5,4.2,3.2,84.86,0,0,,0,0,,6.5,303,1042.2,28.8,14.5,35,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-21T13:00:00,6.4,5.2,2.4,75.37,0,0,,0,0,,6.8,302,1041.4,10,23.2,371,1.3,4,,Clear,clear-day,"03769099999,C1037,03882099999,03797035047,03781099999,03693099999,03770099999"
Kent UK,2020-01-21T14:00:00,6.9,5.7,2.6,74.14,0,0,,0,0,,7,266,1040.7,62,19.8,84,0.3,1,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-21T15:00:00,7,6,2.8,74.23,0,0,,0,0,,6.4,288,1040.4,10,18,156,0.6,2,,Clear,clear-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-21T16:00:00,6.1,5.1,2.2,75.95,0,0,,0,0,,5.8,290,1040.2,43.5,16.9,29,0.1,0,,Partially cloudy,partly-cloudy-day,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-21T17:00:00,3.9,3.9,1.4,83.6,0,0,,0,0,,3.6,272,1040.2,33.8,12,7,0,0,,Partially cloudy,partly-cloudy-night,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-21T18:00:00,2.8,2.8,1.6,91.86,0,0,,0,0,,4.5,275,1040,20.5,9.6,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-21T19:00:00,2.5,1,1.5,93.09,0,0,,0,0,,5.6,262,1039.8,4.6,8.5,0,,0,,Clear,clear-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-21T20:00:00,1.6,0.2,0.7,94.03,0,0,,0,0,,5.2,298,1039.8,40,6.1,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-21T21:00:00,1.9,0,1.3,96.01,0,0,,0,0,,6.3,269,1039.6,96,6.4,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-21T22:00:00,1.6,0.3,1,95.26,0,0,,0,0,,5,270,1039.5,92,5.5,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-21T23:00:00,1.7,1.7,1.1,95.74,0,0,,0,0,,4.6,286,1039.5,95.4,4.7,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T00:00:00,2,0.4,1.3,94.76,0,0,,0,0,,5.8,326,1039.6,94.4,6.7,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T01:00:00,2.3,0.9,1.6,95.42,0,0,,0,0,,5.1,289,1038.9,95.2,7,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T02:00:00,2,2,1.2,94.22,0,0,,0,0,,4.1,274,1038.5,97.2,5.7,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T03:00:00,1.9,1.9,1.3,95.47,0,0,,0,0,,4.7,311,1038.1,77.7,4.7,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T04:00:00,2.2,0.2,1.6,96.18,0,0,,0,0,,6.7,329,1037.8,98,3.8,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T05:00:00,2.2,0.2,1.9,98.1,0,0,,0,0,,6.7,320,1037.4,80.4,3.2,0,,0,,Partially cloudy,partly-cloudy-night,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T06:00:00,2.7,2.7,2.2,96.24,0,0,,0,0,,2.5,8,1037.3,97.6,3.3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T07:00:00,3.1,3.1,2.9,98.33,0,0,,0,0,,3.4,324,1037.4,98.5,2,1.2,0,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T08:00:00,3.3,3.3,3.1,98.47,0,0,,0,0,,3.6,329,1037.6,97.6,1.4,5,0,0,,Overcast,cloudy,"03769099999,C9694,03882099999,03797035047,03781099999,03693099999,03770099999"
Kent UK,2020-01-22T09:00:00,3.7,3.7,3.4,98.47,0,0,,0,0,,2,360,1037.6,100,1.2,12,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-22T10:00:00,4.1,4.1,4,98.72,0,0,,0,0,,3.7,3,1037.7,98,0.8,39,0.1,0,,Overcast,fog,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-22T11:00:00,4.8,4.8,4.6,98.73,0,0,,0,0,,4.5,5,1037.8,97.2,1.9,58,0.2,1,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-22T12:00:00,5.4,5.4,5.2,98.55,0.208,100,rain,0,0,,4.7,10,1037.5,96,2.6,88,0.3,1,,"Rain, Overcast",rain,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-22T13:00:00,5.9,5.2,5.6,97.71,0,0,,0,0,,4.8,39,1037.2,94.5,3.4,73,0.3,1,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-22T14:00:00,6.3,6.3,5.9,96.72,0,0,,0,0,,4.8,38,1036.6,92.6,4.1,42,0.2,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-22T15:00:00,6.4,4.9,5.8,96.24,0,0,,0,0,,7.3,20,1036.4,96.5,3.8,35,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-22T16:00:00,6.3,5.2,5.8,96.95,0,0,,0,0,,5.9,38,1036.4,96.3,2.6,16,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-22T17:00:00,6.2,6.2,5.7,96.73,0,0,,0,0,,4.4,23,1036.6,100,2.1,5,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,03781099999,E2812,03693099999,03770099999"
Kent UK,2020-01-22T18:00:00,6,6,5.7,97.31,0,0,,0,0,,4.7,28,1036.6,100,1.9,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T19:00:00,6.1,5.1,5.7,97.4,0,0,,0,0,,5.5,19,1036.6,96.1,2.3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T20:00:00,6,5.3,5.7,97.32,0,0,,0,0,,5.1,47,1036.7,95.4,3.1,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T21:00:00,6.2,5.3,5.7,96.25,0,0,,0,0,,5.6,34,1036.6,100,3.7,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T22:00:00,6.2,5.4,5.7,96.44,0,0,,0,0,,5.2,73,1036.4,98,3.6,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-22T23:00:00,6,6,5.6,97.06,0,0,,0,0,,4.5,44,1036.2,95.6,4.7,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T00:00:00,6.1,6.1,5.5,96.12,0.082,100,rain,0,0,,4.1,46,1036.1,100,7.5,0,,0,,"Rain, Overcast",rain,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T01:00:00,6.3,5.2,5.6,95.62,0,0,,0,0,,6.1,65,1035.6,100,7.8,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T02:00:00,6.4,5.4,5.6,94.41,0,0,,0,0,,5.9,66,1035.1,97.1,6.2,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T03:00:00,6.4,5.3,5.5,93.71,0,0,,0,0,,6.4,70,1034.7,94.9,11.4,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T04:00:00,6.4,4.5,5.4,93.53,0,0,,0,0,,9,74,1033.9,98,8.1,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T05:00:00,6.3,5.2,5.3,93.4,0,0,,0,0,,6,62,1033.6,97.1,7,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T06:00:00,6.2,5,5.2,93.68,0,0,,0,0,,6.4,71,1033.3,100,6.7,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T07:00:00,6.3,4.6,5.3,93.4,0,0,,0,0,,8,72,1033.2,98.9,5.7,1.2,0,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T08:00:00,6.2,5.5,5.1,92.78,0,0,,0,0,,4.9,68,1033.2,94.9,7.4,2,0,0,,Overcast,cloudy,"03769099999,C9694,03882099999,03797035047,03781099999,03693099999,03770099999"
Kent UK,2020-01-23T09:00:00,6.3,5.5,5.2,92.47,0,0,,0,0,,5.3,100,1032.9,94,11.4,9,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-23T10:00:00,6.6,5.7,5.3,91.68,0,0,,0,0,,5.6,52,1032.9,100,9.2,22,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-23T11:00:00,6.7,6.7,4.9,88.25,0,0,,0,0,,4.1,25,1032.5,97,7.7,45,0.2,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-23T12:00:00,6.9,6.9,5.1,88.3,0,0,,0,0,,4.6,17,1031.7,100,9.2,65,0.2,1,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-23T13:00:00,7,6.1,5.6,90.58,0,0,,0,0,,5.9,25,1030.8,95.9,11.3,65,0.2,1,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-23T14:00:00,7.2,5.7,5.7,90.24,0,0,,0,0,,8.1,48,1029.8,95.9,16.4,45,0.2,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-23T15:00:00,7.2,6.2,5.7,89.8,0,0,,0,0,,6.5,41,1028.9,94.6,21.2,25,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-23T16:00:00,7.2,6.2,5.7,90.09,0,0,,0,0,,6.4,53,1028.4,94.9,18.8,15,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-23T17:00:00,6.8,6.8,5.5,91.39,0,0,,0,0,,4.6,39,1028.1,98,20.4,2,0,0,,Overcast,cloudy,"03769099999,C9694,03882099999,03797035047,03781099999,03693099999,03770099999"
Kent UK,2020-01-23T18:00:00,6.7,5.8,5.5,92.11,0.055,100,rain,0,0,,5.8,29,1027.7,98,15.4,0,,0,,"Rain, Overcast",rain,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T19:00:00,6.6,5.6,5.4,92.23,0,0,,0,0,,5.8,25,1027.4,100,18.9,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T20:00:00,6.5,5.3,5.1,91.12,0,0,,0,0,,6.6,22,1026.9,97.4,18,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T21:00:00,6.4,5.3,5.1,90.81,0,0,,0,0,,6.4,28,1026.6,100,19,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T22:00:00,6.4,5.2,5.1,91.42,0,0,,0,0,,6.4,50,1026.6,93.9,17.4,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-23T23:00:00,6.1,6.1,5.1,92.94,0,0,,0,0,,4.6,51,1026.4,93.9,16.1,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T00:00:00,6,5.1,5,92.97,0.037,100,rain,0,0,,5.5,69,1026.1,96.5,13.8,0,,0,,"Rain, Overcast",rain,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T01:00:00,5.8,4.4,4.9,93.94,0,0,,0,0,,6.9,29,1025.4,93.4,12.8,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T02:00:00,5.7,4.6,4.7,93.32,0,0,,0,0,,5.9,26,1024.8,96.5,10.5,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T03:00:00,5.5,4.5,4.6,93.87,0,0,,0,0,,5.5,30,1024.3,96.5,6.8,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T04:00:00,5.5,5.5,4.5,93.16,0,0,,0,0,,3.8,338,1023.7,98.5,6.2,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T05:00:00,5.3,5.3,4.4,93.78,0,0,,0,0,,2.5,32,1023.3,98.9,6.3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T06:00:00,5.3,5.3,4.3,93.59,0,0,,0,0,,4.2,324,1023.2,98.9,7.1,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T07:00:00,5.2,4.1,4.4,94.32,0,0,,0,0,,5.5,323,1023.3,98.5,5.2,1.8,0,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T08:00:00,5.2,4,4.3,94.16,0,0,,0,0,,6,317,1023.5,98.5,5.7,5,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,03781099999,E2812,03693099999,03770099999"
Kent UK,2020-01-24T09:00:00,5.2,5.2,4.4,94.37,0,0,,0,0,,3.7,32,1023.6,98.9,11.8,11,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-24T10:00:00,5.7,5.7,4.4,91.87,0,0,,0,0,,3.6,26,1023.7,97.4,10,31,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-24T11:00:00,6,6,4.3,88.35,0,0,,0,0,,4.4,297,1023.8,97.4,13.6,66,0.2,1,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-24T12:00:00,6.2,6.2,4.3,87.53,0.105,100,rain,0,0,,4.7,287,1023.5,94.8,13.2,58,0.2,1,,"Rain, Overcast",rain,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-24T13:00:00,6.2,5.4,4.4,88.24,0,0,,0,0,,5.3,279,1022.8,92.4,16.5,52,0.2,1,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-24T14:00:00,6.3,5.5,4,84.96,0,0,,0,0,,5.2,7,1022.1,95.9,33.1,36,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-24T15:00:00,6.4,5.6,4.4,86.88,0,0,,0,0,,5.2,261,1021.8,98.9,18.5,19,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-24T16:00:00,6.1,4.7,4.3,88.07,0,0,,0,0,44.6,7.1,256,1021.7,94.4,16.2,8,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-24T17:00:00,5.8,4.9,4.3,90.6,0,0,,0,0,,5.1,259,1021.8,98.5,15.7,5,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D5510,03781099999,03693099999,03770099999"
Kent UK,2020-01-24T18:00:00,5.6,5.6,4.3,91.43,0,0,,0,0,,4.5,233,1022,100,9.8,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T19:00:00,5.6,4.7,4.3,91.36,0,0,,0,0,,5.1,201,1022.2,100,12.3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T20:00:00,5.6,4.1,4.3,91.39,0,0,,0,0,,6.9,199,1022.3,100,7.4,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T21:00:00,5.5,3.9,4.3,91.79,0,0,,0,0,,7.4,198,1022.2,100,5.1,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T22:00:00,5.5,4.4,4.3,92,0,0,,0,0,,5.7,197,1021.9,100,5.1,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-24T23:00:00,5.3,3.7,4.1,92.34,0,0,,0,0,,7.2,198,1021.7,100,4.6,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T00:00:00,5.3,4,4,91.73,0,0,,0,0,,6.1,199,1021.6,100,5.5,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T01:00:00,5.2,3.8,3.8,90.43,0,0,,0,0,,6.6,304,1021.3,95.3,6.1,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T02:00:00,5.2,4.2,3.6,89.29,0,0,,0,0,,5.4,225,1021,100,7.2,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T03:00:00,5.2,3.4,3.5,88.84,0,0,,0,0,,8,200,1020.7,97.6,6.9,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T04:00:00,5,2.8,3.5,90.24,0,0,,0,0,,9.3,194,1020.4,96.6,4.7,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T05:00:00,4.8,2.9,3.6,91.85,0,0,,0,0,,8,190,1020.1,98,4,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T06:00:00,4.8,2.8,3.7,92.77,0,0,,0,0,,8.1,190,1020,94.9,3.6,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T07:00:00,4.8,2.8,3.9,93.87,0,0,,0,0,,8.2,188,1020.2,95.9,3.8,1.8,0,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T08:00:00,4.6,2.1,3.8,94.53,0,0,,0,0,,10.5,185,1020.4,96.5,3.3,5,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,03781099999,AR120,03693099999,03770099999"
Kent UK,2020-01-25T09:00:00,4.6,1.6,3.8,94.83,0,0,,0,0,,13.1,186,1020.6,98,3.3,12,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-25T10:00:00,4.8,2.2,4.1,94.88,0,0,,0,0,,11.4,188,1020.7,100,3.5,28,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-25T11:00:00,5,2.5,4,93.41,0,0,,0,0,,11,172,1020.6,97,3.4,47,0.2,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-25T12:00:00,5.1,2.7,4.2,93.87,0.047,100,rain,0,0,,10.4,170,1019.9,100,3.7,55,0.2,1,,"Rain, Overcast",rain,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-25T13:00:00,5.1,2.4,4.2,93.58,0,0,,0,0,,12.3,166,1019.3,100,3.9,67,0.2,1,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-25T14:00:00,5.3,3.1,4.3,93.13,0,0,,0,0,,9.9,162,1018.5,91.9,4.3,46,0.2,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-25T15:00:00,5.2,2.9,4.2,93.35,0,0,,0,0,,10.2,157,1017.9,98,4.6,31,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-25T16:00:00,4.9,2.5,4,93.84,0,0,,0,0,,10.3,140,1017.4,100,3.8,14,0.1,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,D1286,03781099999,03693099999,03770099999"
Kent UK,2020-01-25T17:00:00,4.9,2.9,4.2,94.65,0,0,,0,0,,8.7,145,1017.3,100,3,5,0,0,,Overcast,cloudy,"03769099999,03882099999,03797035047,03781099999,E2812,03693099999,03770099999"
Kent UK,2020-01-25T18:00:00,5,2.6,4.3,95.14,0,0,,0,0,,10.3,151,1017.3,100,3,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T19:00:00,4.9,3,4.4,96.53,0,0,,0,0,,8.5,141,1017,100,2.1,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T20:00:00,5.2,2.8,4.9,97.47,0,0,,0,0,,10.4,148,1016.8,100,1.8,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
Kent UK,2020-01-25T21:00:00,5.5,3.4,5.2,98.47,0,0,,0,0,,9.4,153,1016.4,100,1.6,0,,0,,Overcast,cloudy,"37,690,999,990,388,200,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
